"","cpi_diff90","cpi_diff_lower90","cpi_diff_upper90","gdp_cycle90","gdp_cycle_lower90","gdp_cycle_upper90","interest_diff90","interest_diff_lower90","interest_diff_upper90","ppi_diff90","ppi_diff_lower90","ppi_diff_upper90","une_diff90","une_diff_lower90","une_diff_upper90","cpi_diff68","cpi_diff_lower68","cpi_diff_upper68","gdp_cycle68","gdp_cycle_lower68","gdp_cycle_upper68","interest_diff68","interest_diff_lower68","interest_diff_upper68","ppi_diff68","ppi_diff_lower68","ppi_diff_upper68","une_diff68","une_diff_lower68","une_diff_upper68"
"8",0.00364447734573048,-0.00170242223991698,0.0101174075491669,0.11476708927498,0.0150220664422119,0.300125111164272,0.000957749602226908,-0.00295471387557436,0.00565586585386115,0.0115470209624338,-0.00517567678280231,0.0374708002262512,-0.00488792204662798,-0.012631109661671,0.0000211067152851642,0.00364447734573048,0.0000425887526072582,0.00655637587132415,0.11476708927498,0.0414726289881098,0.203760639411429,0.000957749602226908,-0.00170915983809683,0.00310367273613243,0.0115470209624338,-0.000339718746126457,0.020540666026086,-0.00488792204662798,-0.00825871339720974,-0.00188269414007747
"9",0.00206699677953112,-0.00234170630915688,0.00711269788905132,0.0813146249746373,0.00254413659867304,0.22008146052023,0.00125120683568391,-0.00151248071168521,0.00496372287119095,0.00269093885377729,-0.013766788462639,0.019721305663105,-0.00449758333666771,-0.00959498138006431,-0.000745864563896236,0.00206699677953112,-0.000710975872038985,0.0043018523885261,0.0813146249746373,0.0184809850454696,0.159171485811646,0.00125120683568391,-0.000695832166560318,0.00295520353221331,0.00269093885377729,-0.00537145867313217,0.00850795379688763,-0.00449758333666771,-0.00707533761303887,-0.00191969822172837
"10",0.00089818541828145,-0.00293682525537369,0.00607583439470418,0.0400684007128882,-0.0235813732847427,0.175963263906264,0.00122019032999708,-0.00110338456044001,0.0047078483097067,-0.002804281323248,-0.0188764684362118,0.0077149842628031,-0.00335994795709358,-0.0093653644790674,-0.000123261610768152,0.00089818541828145,-0.00112809138085357,0.00267257113891706,0.0400684007128882,-0.00748029332737724,0.0707112846901305,0.00122019032999708,-0.0000436227740340324,0.00270754116845583,-0.002804281323248,-0.0108496231236384,0.00233673162094226,-0.00335994795709358,-0.00539288438988273,-0.00102435272005174
"11",0.000204738116758191,-0.00315954529591132,0.00339748318346616,0.00478065700625911,-0.0403581289439576,0.0608366055325053,0.000878959419514625,-0.000935468706386868,0.00396174954708533,-0.00485679953614055,-0.0205874538149051,0.00341607186954413,-0.00200085180738636,-0.00605770264074769,0.000539899039367616,0.000204738116758191,-0.00139018722107057,0.00176595997477071,0.00478065700625911,-0.0323880784745916,0.0275360931231856,0.000878959419514625,-0.000303883985303807,0.00206378901988462,-0.00485679953614055,-0.0117666064654639,0.000720397455089267,-0.00200085180738636,-0.00341538709868468,-0.000292508003169739
"12",-0.000122069832752677,-0.00266031307795532,0.00235350938274471,-0.0176745163784132,-0.0763693976277713,0.0246828939600753,0.000497572726984319,-0.000993290434499769,0.00321260769424314,-0.00457280227899923,-0.0188263435980385,0.00203186673288633,-0.000774511897681045,-0.003255498256204,0.00122824994307288,-0.000122069832752677,-0.00162702962102458,0.000944957765659863,-0.0176745163784132,-0.0511537946015574,0.00117512614730084,0.000497572726984319,-0.000415258523148655,0.00171740499260577,-0.00457280227899923,-0.00921912211660044,0.000550766614626325,-0.000774511897681045,-0.00209270488074734,0.000674112202903714
"13",-0.000211681307396683,-0.00253292432313458,0.00154818952302481,-0.0266098468655323,-0.094817880760715,-0.00000842041634119683,0.00018371543352354,-0.00113332541993365,0.00206252453162661,-0.00309458641542462,-0.0151069656831508,0.00197959792197229,0.0000743300195523302,-0.00161276475598775,0.00204959737051895,-0.000211681307396683,-0.00126669484144727,0.000714441327344225,-0.0266098468655323,-0.0630699488828058,-0.00688581997878937,0.00018371543352354,-0.000518146280499555,0.00103679013582427,-0.00309458641542462,-0.00763166617345238,0.000813609888221191,0.0000743300195523302,-0.000621407021339248,0.00111646296194589
"14",-0.000152316087574878,-0.00225833258715521,0.00121643169157356,-0.0251099934095495,-0.081006340620637,-0.00033276172591289,-0.0000274198314523577,-0.00099193614422425,0.00100661117124783,-0.00130688458237891,-0.00992704567659755,0.00407946638989855,0.000500694762062509,-0.000759177056409335,0.00241160774528032,-0.000152316087574878,-0.00108895849154835,0.00052920328834111,-0.0251099934095495,-0.0617991981851764,-0.00424498202065199,-0.0000274198314523577,-0.000663060309762732,0.000695748997661675,-0.00130688458237891,-0.00481231419718266,0.00163959622914924,0.000500694762062509,-0.0000410253459784671,0.00138513489108199
"15",-0.0000314913774246074,-0.00151126682020178,0.00176266767504476,-0.0176973934542931,-0.0789551292463813,0.00506600951240581,-0.000135363294882607,-0.00111210368806538,0.000650159568067119,0.000193676077385237,-0.00480754432835579,0.00507397332473155,0.000581010309636778,-0.000541627449133589,0.00241161003699855,-0.0000314913774246074,-0.000461866049775257,0.000496664064465647,-0.0176973934542931,-0.0394284825936075,-0.00217119776785406,-0.000135363294882607,-0.000656696678647663,0.000272722515674571,0.000193676077385237,-0.000649244629649357,0.00274453404125004,0.000581010309636778,0.000013013932605664,0.0015239514990123
"16",0.0000826259684813636,-0.00074507728395581,0.00138891317299586,-0.0086167043698989,-0.0404035144412728,0.0114575182661409,-0.000156343505847891,-0.00121423947484245,0.000423379969560619,0.00111054003463323,-0.00268112078786833,0.00664361346051537,0.000446282480714466,-0.000481969442860705,0.00213710780722549,0.0000826259684813636,-0.000274166689762068,0.000558928899237723,-0.0086167043698989,-0.021441633512459,0.00576972591791833,-0.000156343505847891,-0.000598699339447708,0.000135773690638888,0.00111054003463323,-0.00000331949158628716,0.00425703331259856,0.000446282480714466,-0.0000966438321550151,0.00109855823973377
